record_id,student_id,academic_year,term,school_id,level,class,record_date,academic_scores
5499,S2411229,2024/2025,Term 3,AGS,10,10B,2025-04-25,"{
""pendidikan_agama"": 98,
""pendidikan_pancasila"": 91,
""bahasa_indonesia"": 91,
""matematika"": 89,
""bahasa_inggris"": 95,
""IPA"": 92,
""fisika"": 81,
""kimia"": 75,
""biologi"": 82,
""IPS"": 96,
""sosiologi"": 76,
""ekonomi"": 86,
""geografi"": 72,
""pjok"": 98,
""informatika"": 92,
""seni_dan_prakarya"": 97
}"
5500,S2411230,2024/2025,Term 3,AGS,10,10B,2025-04-25,"{
""pendidikan_agama"": 80,
""pendidikan_pancasila"": 77,
""bahasa_indonesia"": 80,
""matematika"": 76,
""bahasa_inggris"": 84,
""IPA"": 74,
""fisika"": 77,
""kimia"": 72,
""biologi"": 78,
""IPS"": 75,
""sosiologi"": 70,
""ekonomi"": 77,
""geografi"": 78,
""pjok"": 86,
""informatika"": 80,
""seni_dan_prakarya"": 79
}"
5501,S2411231,2024/2025,Term 3,AGS,10,10B,2025-04-25,"{
""pendidikan_agama"": 96,
""pendidikan_pancasila"": 96,
""bahasa_indonesia"": 93,
""matematika"": 97,
""bahasa_inggris"": 91,
""IPA"": 93,
""fisika"": 71,
""kimia"": 91,
""biologi"": 85,
""IPS"": 95,
""sosiologi"": 73,
""ekonomi"": 84,
""geografi"": 90,
""pjok"": 97,
""informatika"": 94,
""seni_dan_prakarya"": 99
}"
5502,S2411232,2024/2025,Term 3,AGS,10,10B,2025-04-25,"{
""pendidikan_agama"": 84,
""pendidikan_pancasila"": 77,
""bahasa_indonesia"": 82,
""matematika"": 76,
""bahasa_inggris"": 73,
""IPA"": 74,
""fisika"": 74,
""kimia"": 76,
""biologi"": 77,
""IPS"": 72,
""sosiologi"": 73,
""ekonomi"": 77,
""geografi"": 70,
""pjok"": 79,
""informatika"": 75,
""seni_dan_prakarya"": 82
}"
5503,S2411233,2024/2025,Term 3,AGS,10,10B,2025-04-25,"{
""pendidikan_agama"": 87,
""pendidikan_pancasila"": 86,
""bahasa_indonesia"": 82,
""matematika"": 82,
""bahasa_inggris"": 84,
""IPA"": 82,
""fisika"": 86,
""kimia"": 77,
""biologi"": 73,
""IPS"": 86,
""sosiologi"": 82,
""ekonomi"": 80,
""geografi"": 83,
""pjok"": 89,
""informatika"": 83,
""seni_dan_prakarya"": 92
}"
5504,S2411234,2024/2025,Term 3,AGS,10,10B,2025-04-25,"{
""pendidikan_agama"": 96,
""pendidikan_pancasila"": 89,
""bahasa_indonesia"": 90,
""matematika"": 86,
""bahasa_inggris"": 88,
""IPA"": 84,
""fisika"": 81,
""kimia"": 83,
""biologi"": 87,
""IPS"": 93,
""sosiologi"": 76,
""ekonomi"": 92,
""geografi"": 81,
""pjok"": 93,
""informatika"": 87,
""seni_dan_prakarya"": 95
}"
5505,S2411235,2024/2025,Term 3,AGS,10,10B,2025-04-25,"{
""pendidikan_agama"": 96,
""pendidikan_pancasila"": 90,
""bahasa_indonesia"": 89,
""matematika"": 97,
""bahasa_inggris"": 92,
""IPA"": 89,
""fisika"": 73,
""kimia"": 82,
""biologi"": 77,
""IPS"": 93,
""sosiologi"": 80,
""ekonomi"": 95,
""geografi"": 75,
""pjok"": 92,
""informatika"": 95,
""seni_dan_prakarya"": 98
}"
5506,S2411236,2024/2025,Term 3,AGS,10,10B,2025-04-25,"{
""pendidikan_agama"": 96,
""pendidikan_pancasila"": 83,
""bahasa_indonesia"": 86,
""matematika"": 92,
""bahasa_inggris"": 90,
""IPA"": 87,
""fisika"": 84,
""kimia"": 70,
""biologi"": 88,
""IPS"": 91,
""sosiologi"": 74,
""ekonomi"": 96,
""geografi"": 79,
""pjok"": 91,
""informatika"": 91,
""seni_dan_prakarya"": 95
}"
5507,S2411237,2024/2025,Term 3,AGS,10,10B,2025-04-25,"{
""pendidikan_agama"": 93,
""pendidikan_pancasila"": 85,
""bahasa_indonesia"": 89,
""matematika"": 76,
""bahasa_inggris"": 90,
""IPA"": 76,
""fisika"": 73,
""kimia"": 79,
""biologi"": 73,
""IPS"": 86,
""sosiologi"": 91,
""ekonomi"": 90,
""geografi"": 70,
""pjok"": 84,
""informatika"": 83,
""seni_dan_prakarya"": 97
}"
5508,S2411238,2024/2025,Term 3,AGS,10,10B,2025-04-25,"{
""pendidikan_agama"": 78,
""pendidikan_pancasila"": 74,
""bahasa_indonesia"": 78,
""matematika"": 74,
""bahasa_inggris"": 83,
""IPA"": 76,
""fisika"": 77,
""kimia"": 79,
""biologi"": 74,
""IPS"": 72,
""sosiologi"": 75,
""ekonomi"": 76,
""geografi"": 71,
""pjok"": 82,
""informatika"": 79,
""seni_dan_prakarya"": 84
}"
5509,S2411239,2024/2025,Term 3,AGS,10,10B,2025-04-25,"{
""pendidikan_agama"": 93,
""pendidikan_pancasila"": 89,
""bahasa_indonesia"": 93,
""matematika"": 91,
""bahasa_inggris"": 89,
""IPA"": 92,
""fisika"": 90,
""kimia"": 92,
""biologi"": 75,
""IPS"": 92,
""sosiologi"": 88,
""ekonomi"": 70,
""geografi"": 86,
""pjok"": 92,
""informatika"": 90,
""seni_dan_prakarya"": 95
}"
5510,S2411240,2024/2025,Term 3,AGS,10,10B,2025-04-25,"{
""pendidikan_agama"": 80,
""pendidikan_pancasila"": 81,
""bahasa_indonesia"": 78,
""matematika"": 80,
""bahasa_inggris"": 82,
""IPA"": 75,
""fisika"": 74,
""kimia"": 77,
""biologi"": 76,
""IPS"": 77,
""sosiologi"": 80,
""ekonomi"": 80,
""geografi"": 74,
""pjok"": 83,
""informatika"": 81,
""seni_dan_prakarya"": 84
}"
5511,S2411241,2024/2025,Term 3,AGS,10,10B,2025-04-25,"{
""pendidikan_agama"": 88,
""pendidikan_pancasila"": 77,
""bahasa_indonesia"": 77,
""matematika"": 75,
""bahasa_inggris"": 86,
""IPA"": 75,
""fisika"": 77,
""kimia"": 72,
""biologi"": 74,
""IPS"": 75,
""sosiologi"": 73,
""ekonomi"": 80,
""geografi"": 73,
""pjok"": 91,
""informatika"": 81,
""seni_dan_prakarya"": 83
}"
5512,S2411242,2024/2025,Term 3,AGS,10,10B,2025-04-25,"{
""pendidikan_agama"": 98,
""pendidikan_pancasila"": 96,
""bahasa_indonesia"": 94,
""matematika"": 99,
""bahasa_inggris"": 93,
""IPA"": 92,
""fisika"": 90,
""kimia"": 76,
""biologi"": 79,
""IPS"": 98,
""sosiologi"": 73,
""ekonomi"": 77,
""geografi"": 78,
""pjok"": 94,
""informatika"": 96,
""seni_dan_prakarya"": 99
}"
5513,S2411243,2024/2025,Term 3,AGS,10,10B,2025-04-25,"{
""pendidikan_agama"": 84,
""pendidikan_pancasila"": 78,
""bahasa_indonesia"": 83,
""matematika"": 80,
""bahasa_inggris"": 83,
""IPA"": 76,
""fisika"": 77,
""kimia"": 70,
""biologi"": 78,
""IPS"": 76,
""sosiologi"": 80,
""ekonomi"": 81,
""geografi"": 72,
""pjok"": 85,
""informatika"": 82,
""seni_dan_prakarya"": 89
}"
5514,S2411244,2024/2025,Term 3,AGS,10,10B,2025-04-25,"{
""pendidikan_agama"": 93,
""pendidikan_pancasila"": 80,
""bahasa_indonesia"": 88,
""matematika"": 75,
""bahasa_inggris"": 81,
""IPA"": 74,
""fisika"": 78,
""kimia"": 70,
""biologi"": 74,
""IPS"": 79,
""sosiologi"": 82,
""ekonomi"": 74,
""geografi"": 77,
""pjok"": 86,
""informatika"": 78,
""seni_dan_prakarya"": 93
}"
5515,S2411245,2024/2025,Term 3,AGS,10,10B,2025-04-25,"{
""pendidikan_agama"": 82,
""pendidikan_pancasila"": 74,
""bahasa_indonesia"": 80,
""matematika"": 74,
""bahasa_inggris"": 83,
""IPA"": 74,
""fisika"": 78,
""kimia"": 75,
""biologi"": 78,
""IPS"": 74,
""sosiologi"": 70,
""ekonomi"": 71,
""geografi"": 77,
""pjok"": 80,
""informatika"": 79,
""seni_dan_prakarya"": 83
}"
5516,S2411246,2024/2025,Term 3,AGS,10,10B,2025-04-25,"{
""pendidikan_agama"": 81,
""pendidikan_pancasila"": 76,
""bahasa_indonesia"": 87,
""matematika"": 79,
""bahasa_inggris"": 78,
""IPA"": 75,
""fisika"": 70,
""kimia"": 72,
""biologi"": 75,
""IPS"": 74,
""sosiologi"": 77,
""ekonomi"": 72,
""geografi"": 75,
""pjok"": 85,
""informatika"": 79,
""seni_dan_prakarya"": 84
}"
5517,S2411247,2024/2025,Term 3,AGS,10,10B,2025-04-25,"{
""pendidikan_agama"": 94,
""pendidikan_pancasila"": 80,
""bahasa_indonesia"": 86,
""matematika"": 84,
""bahasa_inggris"": 84,
""IPA"": 79,
""fisika"": 83,
""kimia"": 78,
""biologi"": 79,
""IPS"": 86,
""sosiologi"": 73,
""ekonomi"": 79,
""geografi"": 83,
""pjok"": 90,
""informatika"": 84,
""seni_dan_prakarya"": 90
}"
5518,S2411248,2024/2025,Term 3,AGS,10,10B,2025-04-25,"{
""pendidikan_agama"": 96,
""pendidikan_pancasila"": 81,
""bahasa_indonesia"": 89,
""matematika"": 85,
""bahasa_inggris"": 80,
""IPA"": 82,
""fisika"": 87,
""kimia"": 75,
""biologi"": 87,
""IPS"": 89,
""sosiologi"": 71,
""ekonomi"": 72,
""geografi"": 91,
""pjok"": 87,
""informatika"": 83,
""seni_dan_prakarya"": 90
}"
5519,S2411249,2024/2025,Term 3,AGS,10,10B,2025-04-25,"{
""pendidikan_agama"": 85,
""pendidikan_pancasila"": 75,
""bahasa_indonesia"": 79,
""matematika"": 75,
""bahasa_inggris"": 77,
""IPA"": 73,
""fisika"": 74,
""kimia"": 72,
""biologi"": 74,
""IPS"": 74,
""sosiologi"": 79,
""ekonomi"": 76,
""geografi"": 70,
""pjok"": 86,
""informatika"": 76,
""seni_dan_prakarya"": 91
}"
5520,S2411250,2024/2025,Term 3,AGS,10,10B,2025-04-25,"{
""pendidikan_agama"": 89,
""pendidikan_pancasila"": 87,
""bahasa_indonesia"": 89,
""matematika"": 98,
""bahasa_inggris"": 94,
""IPA"": 91,
""fisika"": 92,
""kimia"": 83,
""biologi"": 70,
""IPS"": 91,
""sosiologi"": 86,
""ekonomi"": 73,
""geografi"": 90,
""pjok"": 95,
""informatika"": 96,
""seni_dan_prakarya"": 98
}"
5521,S2411251,2024/2025,Term 3,AGS,10,10B,2025-04-25,"{
""pendidikan_agama"": 95,
""pendidikan_pancasila"": 79,
""bahasa_indonesia"": 86,
""matematika"": 85,
""bahasa_inggris"": 87,
""IPA"": 79,
""fisika"": 74,
""kimia"": 77,
""biologi"": 79,
""IPS"": 80,
""sosiologi"": 85,
""ekonomi"": 77,
""geografi"": 83,
""pjok"": 86,
""informatika"": 86,
""seni_dan_prakarya"": 86
}"
5522,S2411252,2024/2025,Term 3,AGS,10,10B,2025-04-25,"{
""pendidikan_agama"": 94,
""pendidikan_pancasila"": 86,
""bahasa_indonesia"": 85,
""matematika"": 93,
""bahasa_inggris"": 85,
""IPA"": 84,
""fisika"": 70,
""kimia"": 84,
""biologi"": 87,
""IPS"": 83,
""sosiologi"": 76,
""ekonomi"": 83,
""geografi"": 86,
""pjok"": 97,
""informatika"": 89,
""seni_dan_prakarya"": 90
}"
5523,S2411253,2024/2025,Term 3,AGS,10,10B,2025-04-25,"{
""pendidikan_agama"": 90,
""pendidikan_pancasila"": 87,
""bahasa_indonesia"": 87,
""matematika"": 96,
""bahasa_inggris"": 92,
""IPA"": 87,
""fisika"": 72,
""kimia"": 77,
""biologi"": 92,
""IPS"": 88,
""sosiologi"": 81,
""ekonomi"": 89,
""geografi"": 70,
""pjok"": 93,
""informatika"": 94,
""seni_dan_prakarya"": 95
}"
5524,S2411254,2024/2025,Term 3,AGS,10,10B,2025-04-25,"{
""pendidikan_agama"": 92,
""pendidikan_pancasila"": 81,
""bahasa_indonesia"": 86,
""matematika"": 77,
""bahasa_inggris"": 86,
""IPA"": 75,
""fisika"": 73,
""kimia"": 74,
""biologi"": 70,
""IPS"": 81,
""sosiologi"": 70,
""ekonomi"": 80,
""geografi"": 72,
""pjok"": 94,
""informatika"": 82,
""seni_dan_prakarya"": 83
}"
5525,S2411255,2024/2025,Term 3,AGS,10,10B,2025-04-25,"{
""pendidikan_agama"": 91,
""pendidikan_pancasila"": 87,
""bahasa_indonesia"": 80,
""matematika"": 80,
""bahasa_inggris"": 81,
""IPA"": 83,
""fisika"": 77,
""kimia"": 86,
""biologi"": 75,
""IPS"": 87,
""sosiologi"": 88,
""ekonomi"": 85,
""geografi"": 71,
""pjok"": 89,
""informatika"": 81,
""seni_dan_prakarya"": 87
}"
5526,S2411256,2024/2025,Term 3,AGS,10,10B,2025-04-25,"{
""pendidikan_agama"": 92,
""pendidikan_pancasila"": 88,
""bahasa_indonesia"": 86,
""matematika"": 98,
""bahasa_inggris"": 94,
""IPA"": 91,
""fisika"": 84,
""kimia"": 92,
""biologi"": 93,
""IPS"": 91,
""sosiologi"": 72,
""ekonomi"": 89,
""geografi"": 79,
""pjok"": 94,
""informatika"": 96,
""seni_dan_prakarya"": 96
}"
5527,S2411257,2024/2025,Term 3,AGS,10,10B,2025-04-25,"{
""pendidikan_agama"": 94,
""pendidikan_pancasila"": 89,
""bahasa_indonesia"": 94,
""matematika"": 95,
""bahasa_inggris"": 95,
""IPA"": 93,
""fisika"": 72,
""kimia"": 91,
""biologi"": 73,
""IPS"": 92,
""sosiologi"": 94,
""ekonomi"": 73,
""geografi"": 92,
""pjok"": 92,
""informatika"": 95,
""seni_dan_prakarya"": 97
}"
5528,S2411258,2024/2025,Term 3,AGS,10,10B,2025-04-25,"{
""pendidikan_agama"": 96,
""pendidikan_pancasila"": 89,
""bahasa_indonesia"": 91,
""matematika"": 94,
""bahasa_inggris"": 89,
""IPA"": 89,
""fisika"": 82,
""kimia"": 92,
""biologi"": 71,
""IPS"": 95,
""sosiologi"": 85,
""ekonomi"": 94,
""geografi"": 85,
""pjok"": 96,
""informatika"": 92,
""seni_dan_prakarya"": 95
}"
5529,S2411259,2024/2025,Term 3,AGS,10,10B,2025-04-25,"{
""pendidikan_agama"": 94,
""pendidikan_pancasila"": 88,
""bahasa_indonesia"": 90,
""matematika"": 90,
""bahasa_inggris"": 89,
""IPA"": 89,
""fisika"": 89,
""kimia"": 81,
""biologi"": 75,
""IPS"": 92,
""sosiologi"": 85,
""ekonomi"": 71,
""geografi"": 82,
""pjok"": 90,
""informatika"": 90,
""seni_dan_prakarya"": 94
}"
5530,S2411260,2024/2025,Term 3,AGS,10,10B,2025-04-25,"{
""pendidikan_agama"": 91,
""pendidikan_pancasila"": 75,
""bahasa_indonesia"": 85,
""matematika"": 97,
""bahasa_inggris"": 89,
""IPA"": 90,
""fisika"": 85,
""kimia"": 75,
""biologi"": 81,
""IPS"": 77,
""sosiologi"": 70,
""ekonomi"": 80,
""geografi"": 75,
""pjok"": 93,
""informatika"": 93,
""seni_dan_prakarya"": 92
}"
5531,S2411261,2024/2025,Term 3,AGS,10,10B,2025-04-25,"{
""pendidikan_agama"": 94,
""pendidikan_pancasila"": 94,
""bahasa_indonesia"": 93,
""matematika"": 90,
""bahasa_inggris"": 80,
""IPA"": 83,
""fisika"": 83,
""kimia"": 88,
""biologi"": 75,
""IPS"": 94,
""sosiologi"": 81,
""ekonomi"": 97,
""geografi"": 81,
""pjok"": 94,
""informatika"": 85,
""seni_dan_prakarya"": 97
}"
5532,S2411262,2024/2025,Term 3,AGS,10,10C,2025-04-25,"{
""pendidikan_agama"": 85,
""pendidikan_pancasila"": 76,
""bahasa_indonesia"": 82,
""matematika"": 81,
""bahasa_inggris"": 85,
""IPA"": 78,
""fisika"": 79,
""kimia"": 74,
""biologi"": 75,
""IPS"": 79,
""sosiologi"": 81,
""ekonomi"": 77,
""geografi"": 75,
""pjok"": 88,
""informatika"": 83,
""seni_dan_prakarya"": 79
}"
5533,S2411263,2024/2025,Term 3,AGS,10,10C,2025-04-25,"{
""pendidikan_agama"": 85,
""pendidikan_pancasila"": 81,
""bahasa_indonesia"": 89,
""matematika"": 98,
""bahasa_inggris"": 89,
""IPA"": 88,
""fisika"": 82,
""kimia"": 77,
""biologi"": 78,
""IPS"": 84,
""sosiologi"": 89,
""ekonomi"": 74,
""geografi"": 81,
""pjok"": 92,
""informatika"": 94,
""seni_dan_prakarya"": 81
}"
5534,S2411264,2024/2025,Term 3,AGS,10,10C,2025-04-25,"{
""pendidikan_agama"": 92,
""pendidikan_pancasila"": 80,
""bahasa_indonesia"": 90,
""matematika"": 77,
""bahasa_inggris"": 79,
""IPA"": 75,
""fisika"": 70,
""kimia"": 79,
""biologi"": 75,
""IPS"": 85,
""sosiologi"": 85,
""ekonomi"": 77,
""geografi"": 83,
""pjok"": 94,
""informatika"": 78,
""seni_dan_prakarya"": 96
}"
5535,S2411265,2024/2025,Term 3,AGS,10,10C,2025-04-25,"{
""pendidikan_agama"": 89,
""pendidikan_pancasila"": 79,
""bahasa_indonesia"": 83,
""matematika"": 72,
""bahasa_inggris"": 83,
""IPA"": 73,
""fisika"": 77,
""kimia"": 75,
""biologi"": 77,
""IPS"": 74,
""sosiologi"": 71,
""ekonomi"": 70,
""geografi"": 76,
""pjok"": 87,
""informatika"": 78,
""seni_dan_prakarya"": 88
}"
5536,S2411266,2024/2025,Term 3,AGS,10,10C,2025-04-25,"{
""pendidikan_agama"": 98,
""pendidikan_pancasila"": 95,
""bahasa_indonesia"": 92,
""matematika"": 98,
""bahasa_inggris"": 91,
""IPA"": 91,
""fisika"": 74,
""kimia"": 73,
""biologi"": 78,
""IPS"": 93,
""sosiologi"": 93,
""ekonomi"": 79,
""geografi"": 72,
""pjok"": 95,
""informatika"": 95,
""seni_dan_prakarya"": 96
}"
5537,S2411267,2024/2025,Term 3,AGS,10,10C,2025-04-25,"{
""pendidikan_agama"": 99,
""pendidikan_pancasila"": 96,
""bahasa_indonesia"": 94,
""matematika"": 100,
""bahasa_inggris"": 98,
""IPA"": 96,
""fisika"": 87,
""kimia"": 78,
""biologi"": 93,
""IPS"": 99,
""sosiologi"": 72,
""ekonomi"": 83,
""geografi"": 85,
""pjok"": 96,
""informatika"": 99,
""seni_dan_prakarya"": 99
}"
5538,S2411268,2024/2025,Term 3,AGS,10,10C,2025-04-25,"{
""pendidikan_agama"": 78,
""pendidikan_pancasila"": 78,
""bahasa_indonesia"": 79,
""matematika"": 86,
""bahasa_inggris"": 87,
""IPA"": 84,
""fisika"": 74,
""kimia"": 84,
""biologi"": 82,
""IPS"": 78,
""sosiologi"": 71,
""ekonomi"": 76,
""geografi"": 83,
""pjok"": 90,
""informatika"": 87,
""seni_dan_prakarya"": 91
}"
5539,S2411269,2024/2025,Term 3,AGS,10,10C,2025-04-25,"{
""pendidikan_agama"": 84,
""pendidikan_pancasila"": 81,
""bahasa_indonesia"": 84,
""matematika"": 78,
""bahasa_inggris"": 86,
""IPA"": 79,
""fisika"": 74,
""kimia"": 72,
""biologi"": 80,
""IPS"": 76,
""sosiologi"": 81,
""ekonomi"": 76,
""geografi"": 72,
""pjok"": 89,
""informatika"": 82,
""seni_dan_prakarya"": 87
}"
5540,S2411270,2024/2025,Term 3,AGS,10,10C,2025-04-25,"{
""pendidikan_agama"": 91,
""pendidikan_pancasila"": 86,
""bahasa_indonesia"": 88,
""matematika"": 86,
""bahasa_inggris"": 85,
""IPA"": 84,
""fisika"": 89,
""kimia"": 80,
""biologi"": 88,
""IPS"": 89,
""sosiologi"": 87,
""ekonomi"": 81,
""geografi"": 87,
""pjok"": 93,
""informatika"": 86,
""seni_dan_prakarya"": 91
}"
5541,S2411271,2024/2025,Term 3,AGS,10,10C,2025-04-25,"{
""pendidikan_agama"": 97,
""pendidikan_pancasila"": 95,
""bahasa_indonesia"": 90,
""matematika"": 96,
""bahasa_inggris"": 97,
""IPA"": 95,
""fisika"": 78,
""kimia"": 88,
""biologi"": 85,
""IPS"": 98,
""sosiologi"": 97,
""ekonomi"": 91,
""geografi"": 81,
""pjok"": 94,
""informatika"": 97,
""seni_dan_prakarya"": 98
}"
5542,S2411272,2024/2025,Term 3,AGS,10,10C,2025-04-25,"{
""pendidikan_agama"": 95,
""pendidikan_pancasila"": 86,
""bahasa_indonesia"": 86,
""matematika"": 81,
""bahasa_inggris"": 89,
""IPA"": 84,
""fisika"": 73,
""kimia"": 80,
""biologi"": 70,
""IPS"": 86,
""sosiologi"": 78,
""ekonomi"": 88,
""geografi"": 87,
""pjok"": 92,
""informatika"": 85,
""seni_dan_prakarya"": 92
}"
5543,S2411273,2024/2025,Term 3,AGS,10,10C,2025-04-25,"{
""pendidikan_agama"": 87,
""pendidikan_pancasila"": 81,
""bahasa_indonesia"": 88,
""matematika"": 77,
""bahasa_inggris"": 79,
""IPA"": 75,
""fisika"": 74,
""kimia"": 70,
""biologi"": 78,
""IPS"": 82,
""sosiologi"": 76,
""ekonomi"": 86,
""geografi"": 73,
""pjok"": 88,
""informatika"": 78,
""seni_dan_prakarya"": 88
}"
5544,S2411274,2024/2025,Term 3,AGS,10,10C,2025-04-25,"{
""pendidikan_agama"": 97,
""pendidikan_pancasila"": 92,
""bahasa_indonesia"": 93,
""matematika"": 98,
""bahasa_inggris"": 96,
""IPA"": 92,
""fisika"": 84,
""kimia"": 81,
""biologi"": 72,
""IPS"": 96,
""sosiologi"": 75,
""ekonomi"": 88,
""geografi"": 75,
""pjok"": 94,
""informatika"": 97,
""seni_dan_prakarya"": 99
}"
5545,S2411275,2024/2025,Term 3,AGS,10,10C,2025-04-25,"{
""pendidikan_agama"": 90,
""pendidikan_pancasila"": 82,
""bahasa_indonesia"": 89,
""matematika"": 85,
""bahasa_inggris"": 93,
""IPA"": 83,
""fisika"": 78,
""kimia"": 71,
""biologi"": 78,
""IPS"": 81,
""sosiologi"": 79,
""ekonomi"": 85,
""geografi"": 76,
""pjok"": 90,
""informatika"": 89,
""seni_dan_prakarya"": 89
}"
5546,S2411276,2024/2025,Term 3,AGS,10,10C,2025-04-25,"{
""pendidikan_agama"": 91,
""pendidikan_pancasila"": 91,
""bahasa_indonesia"": 93,
""matematika"": 81,
""bahasa_inggris"": 83,
""IPA"": 79,
""fisika"": 78,
""kimia"": 82,
""biologi"": 72,
""IPS"": 88,
""sosiologi"": 88,
""ekonomi"": 70,
""geografi"": 90,
""pjok"": 90,
""informatika"": 82,
""seni_dan_prakarya"": 92
}"
5547,S2411277,2024/2025,Term 3,AGS,10,10C,2025-04-25,"{
""pendidikan_agama"": 96,
""pendidikan_pancasila"": 95,
""bahasa_indonesia"": 92,
""matematika"": 98,
""bahasa_inggris"": 90,
""IPA"": 93,
""fisika"": 82,
""kimia"": 88,
""biologi"": 77,
""IPS"": 95,
""sosiologi"": 89,
""ekonomi"": 80,
""geografi"": 75,
""pjok"": 96,
""informatika"": 94,
""seni_dan_prakarya"": 100
}"
5548,S2411278,2024/2025,Term 3,AGS,10,10C,2025-04-25,"{
""pendidikan_agama"": 80,
""pendidikan_pancasila"": 75,
""bahasa_indonesia"": 81,
""matematika"": 77,
""bahasa_inggris"": 88,
""IPA"": 79,
""fisika"": 79,
""kimia"": 76,
""biologi"": 73,
""IPS"": 75,
""sosiologi"": 76,
""ekonomi"": 70,
""geografi"": 77,
""pjok"": 89,
""informatika"": 83,
""seni_dan_prakarya"": 82
}"
5549,S2411279,2024/2025,Term 3,AGS,10,10C,2025-04-25,"{
""pendidikan_agama"": 85,
""pendidikan_pancasila"": 76,
""bahasa_indonesia"": 79,
""matematika"": 73,
""bahasa_inggris"": 81,
""IPA"": 74,
""fisika"": 70,
""kimia"": 74,
""biologi"": 71,
""IPS"": 73,
""sosiologi"": 77,
""ekonomi"": 73,
""geografi"": 77,
""pjok"": 86,
""informatika"": 77,
""seni_dan_prakarya"": 84
}"
5550,S2411280,2024/2025,Term 3,AGS,10,10C,2025-04-25,"{
""pendidikan_agama"": 93,
""pendidikan_pancasila"": 88,
""bahasa_indonesia"": 87,
""matematika"": 82,
""bahasa_inggris"": 89,
""IPA"": 86,
""fisika"": 80,
""kimia"": 72,
""biologi"": 86,
""IPS"": 88,
""sosiologi"": 74,
""ekonomi"": 70,
""geografi"": 82,
""pjok"": 93,
""informatika"": 86,
""seni_dan_prakarya"": 96
}"
5551,S2411281,2024/2025,Term 3,AGS,10,10C,2025-04-25,"{
""pendidikan_agama"": 94,
""pendidikan_pancasila"": 88,
""bahasa_indonesia"": 88,
""matematika"": 89,
""bahasa_inggris"": 87,
""IPA"": 85,
""fisika"": 85,
""kimia"": 70,
""biologi"": 79,
""IPS"": 91,
""sosiologi"": 74,
""ekonomi"": 84,
""geografi"": 70,
""pjok"": 89,
""informatika"": 88,
""seni_dan_prakarya"": 93
}"
5552,S2411282,2024/2025,Term 3,AGS,10,10C,2025-04-25,"{
""pendidikan_agama"": 82,
""pendidikan_pancasila"": 76,
""bahasa_indonesia"": 81,
""matematika"": 79,
""bahasa_inggris"": 83,
""IPA"": 75,
""fisika"": 77,
""kimia"": 72,
""biologi"": 79,
""IPS"": 74,
""sosiologi"": 70,
""ekonomi"": 76,
""geografi"": 77,
""pjok"": 92,
""informatika"": 81,
""seni_dan_prakarya"": 83
}"
5553,S2411283,2024/2025,Term 3,AGS,10,10C,2025-04-25,"{
""pendidikan_agama"": 89,
""pendidikan_pancasila"": 79,
""bahasa_indonesia"": 85,
""matematika"": 76,
""bahasa_inggris"": 87,
""IPA"": 78,
""fisika"": 80,
""kimia"": 75,
""biologi"": 76,
""IPS"": 77,
""sosiologi"": 73,
""ekonomi"": 79,
""geografi"": 79,
""pjok"": 91,
""informatika"": 82,
""seni_dan_prakarya"": 92
}"
5554,S2411284,2024/2025,Term 3,AGS,10,10C,2025-04-25,"{
""pendidikan_agama"": 96,
""pendidikan_pancasila"": 88,
""bahasa_indonesia"": 92,
""matematika"": 82,
""bahasa_inggris"": 88,
""IPA"": 80,
""fisika"": 71,
""kimia"": 74,
""biologi"": 79,
""IPS"": 89,
""sosiologi"": 94,
""ekonomi"": 82,
""geografi"": 93,
""pjok"": 86,
""informatika"": 85,
""seni_dan_prakarya"": 95
}"
5555,S2411285,2024/2025,Term 3,AGS,10,10C,2025-04-25,"{
""pendidikan_agama"": 83,
""pendidikan_pancasila"": 77,
""bahasa_indonesia"": 78,
""matematika"": 89,
""bahasa_inggris"": 78,
""IPA"": 80,
""fisika"": 85,
""kimia"": 79,
""biologi"": 74,
""IPS"": 73,
""sosiologi"": 73,
""ekonomi"": 73,
""geografi"": 77,
""pjok"": 87,
""informatika"": 84,
""seni_dan_prakarya"": 79
}"
5556,S2411286,2024/2025,Term 3,AGS,10,10C,2025-04-25,"{
""pendidikan_agama"": 98,
""pendidikan_pancasila"": 91,
""bahasa_indonesia"": 88,
""matematika"": 94,
""bahasa_inggris"": 91,
""IPA"": 95,
""fisika"": 86,
""kimia"": 85,
""biologi"": 90,
""IPS"": 90,
""sosiologi"": 81,
""ekonomi"": 94,
""geografi"": 83,
""pjok"": 92,
""informatika"": 93,
""seni_dan_prakarya"": 96
}"
5557,S2411287,2024/2025,Term 3,AGS,10,10C,2025-04-25,"{
""pendidikan_agama"": 85,
""pendidikan_pancasila"": 80,
""bahasa_indonesia"": 83,
""matematika"": 87,
""bahasa_inggris"": 84,
""IPA"": 85,
""fisika"": 71,
""kimia"": 79,
""biologi"": 72,
""IPS"": 81,
""sosiologi"": 79,
""ekonomi"": 82,
""geografi"": 82,
""pjok"": 91,
""informatika"": 86,
""seni_dan_prakarya"": 94
}"
